"","PARPKO_r1","PARPKO_r2","PARPKO_r3","WT_r1","WT_r2","WT_r3"
"ENSMUSG00000140867",2,1,0,4,3,1
"ENSMUSG00000140875",0,0,0,0,0,0
"ENSMUSG00000140881",0,0,0,0,0,0
"ENSMUSG00000140895",0,0,0,1,0,0
"ENSMUSG00000140897",0,0,0,0,0,0
"ENSMUSG00000140903",0,0,0,0,0,0
"ENSMUSG00000140906",0,0,0,0,0,0
"ENSMUSG00000140908",1,0,0,1,1,5
"ENSMUSG00000140909",0,0,0,0,0,0
"ENSMUSG00000105355",2,6,5,10,6,14
"ENSMUSG00000098515",0,0,0,0,0,0
"ENSMUSG00000140957",0,0,0,0,0,0
"ENSMUSG00000140972",8,4,32,0,1,3
"ENSMUSG00000141005",1,0,0,3,1,2
"ENSMUSG00000141060",0,0,0,0,0,0
"ENSMUSG00000141079",0,0,0,0,0,0
"ENSMUSG00000141101",0,0,0,0,0,0
"ENSMUSG00000120149",8,3,1,1,1,0
"ENSMUSG00000141135",0,0,0,0,0,0
"ENSMUSG00000141150",0,0,0,0,0,0
"ENSMUSG00000141152",0,0,0,0,0,0
"ENSMUSG00000141153",0,0,0,0,0,0
"ENSMUSG00000141160",12,16,15,11,11,12
"ENSMUSG00000141166",0,0,0,0,0,0
"ENSMUSG00000120952",12,6,0,3,3,6
"ENSMUSG00000106168",0,0,0,0,0,0
"ENSMUSG00000141192",0,0,0,0,0,0
"ENSMUSG00000141229",5,4,29,13,9,35
"ENSMUSG00000141245",0,1,0,0,0,0
"ENSMUSG00000097639",1077,954,3002,1330,1200,2879
"ENSMUSG00000141310",6,1,14,29,27,26
"ENSMUSG00000105297",9,10,0,6,2,24
"ENSMUSG00000141343",0,0,0,0,0,0
"ENSMUSG00000141347",0,0,0,0,0,0
"ENSMUSG00000105837",36,45,96,48,42,75
"ENSMUSG00000097583",6,5,46,17,24,39
"ENSMUSG00000141375",3,2,0,2,0,2
"ENSMUSG00000141385",3,2,0,4,3,7
"ENSMUSG00000141390",0,0,0,1,0,0
"ENSMUSG00000141409",0,0,0,0,0,0
"ENSMUSG00000121347",19,17,37,31,20,59
"ENSMUSG00000141420",1,1,4,1,2,2
"ENSMUSG00000141427",0,0,0,0,3,1
"ENSMUSG00000141434",3,10,6,11,12,11
"ENSMUSG00000103587",0,0,0,0,0,0
"ENSMUSG00000141464",3,1,3,6,2,2
"ENSMUSG00000105838",0,1,10,1,1,2
"ENSMUSG00000141468",0,0,0,0,0,0
"ENSMUSG00000141472",0,0,0,0,0,0
"ENSMUSG00000141481",0,1,40,4,4,6
"ENSMUSG00000141484",0,0,0,3,0,0
"ENSMUSG00000141485",0,0,0,0,0,0
"ENSMUSG00000121778",0,0,0,0,0,0
"ENSMUSG00000141503",0,0,0,0,0,0
"ENSMUSG00000141510",0,0,0,0,0,1
"ENSMUSG00000105440",2,1,0,0,1,0
"ENSMUSG00000141534",0,0,0,0,0,0
"ENSMUSG00000141543",0,0,0,0,0,0
"ENSMUSG00000141551",0,0,0,2,0,0
"ENSMUSG00000141566",0,0,0,0,1,0
"ENSMUSG00000141588",0,0,0,0,1,0
"ENSMUSG00000141592",0,1,0,0,0,0
"ENSMUSG00000141601",0,0,1,0,0,0
"ENSMUSG00000141626",0,0,7,0,0,0
"ENSMUSG00000141642",0,0,0,0,0,0
"ENSMUSG00000141671",0,0,0,0,0,0
"ENSMUSG00000141675",0,0,0,0,1,0
"ENSMUSG00000141697",0,0,0,0,0,0
"ENSMUSG00000141702",0,0,0,0,0,0
"ENSMUSG00000141703",4,0,18,3,2,5
"ENSMUSG00000104444",2,1,13,6,6,7
"ENSMUSG00000141756",0,0,0,0,0,0
"ENSMUSG00000141782",0,0,1,0,0,0
"ENSMUSG00000141790",0,0,0,0,0,0
"ENSMUSG00000141807",0,0,0,0,0,0
"ENSMUSG00000141813",0,0,0,0,0,0
"ENSMUSG00000051788",1,0,0,1,1,3
"ENSMUSG00000141912",1,6,31,6,4,0
"ENSMUSG00000141941",0,0,0,0,0,0
"ENSMUSG00000141974",0,0,0,1,0,0
"ENSMUSG00000142014",0,0,0,0,0,0
"ENSMUSG00000056023",0,0,0,0,0,0
"ENSMUSG00000142053",0,0,0,0,0,0
"ENSMUSG00000142055",0,1,4,3,0,4
"ENSMUSG00000142084",0,0,0,0,0,0
"ENSMUSG00000142092",1,0,0,0,0,0
"ENSMUSG00000098659",0,0,0,0,0,3
"ENSMUSG00000097539",0,0,0,0,0,0
"ENSMUSG00000120107",0,0,0,0,0,0
"ENSMUSG00000142180",0,0,0,0,0,0
"ENSMUSG00000142193",0,0,0,0,0,0
"ENSMUSG00000097299",5,0,0,3,0,1
"ENSMUSG00000142217",0,0,0,0,0,0
"ENSMUSG00000142231",0,0,0,0,0,0
"ENSMUSG00000142234",2,1,6,1,0,0
"ENSMUSG00000142239",0,0,0,1,0,0
"ENSMUSG00000074346",0,0,0,0,0,0
"ENSMUSG00000142279",5,2,20,7,5,19
"ENSMUSG00000142291",0,0,0,0,0,0
"ENSMUSG00000105125",0,0,0,0,0,0
"ENSMUSG00000142317",1,2,0,5,4,3
"ENSMUSG00000142329",0,0,0,0,0,0
"ENSMUSG00000142336",0,0,0,0,0,0
"ENSMUSG00000142351",0,0,0,0,0,0
"ENSMUSG00000142361",0,0,0,0,0,0
"ENSMUSG00000142365",0,0,0,0,0,0
"ENSMUSG00000142378",0,0,0,1,1,0
"ENSMUSG00000142393",0,0,0,0,0,0
"ENSMUSG00000105769",0,0,0,0,0,0
"ENSMUSG00000142432",0,0,0,0,0,0
"ENSMUSG00000142460",0,0,0,0,0,0
"ENSMUSG00000142548",0,0,0,0,0,0
"ENSMUSG00000142561",0,0,0,0,0,0
"ENSMUSG00000142576",2,1,0,0,2,0
"ENSMUSG00000037884",1,2,0,2,0,2
"ENSMUSG00000142579",0,1,0,5,0,0
"ENSMUSG00000142611",0,0,0,0,0,0
"ENSMUSG00000142616",0,0,0,0,0,0
"ENSMUSG00000142651",0,0,0,0,0,4
"ENSMUSG00000142654",0,0,0,0,0,0
"ENSMUSG00000142684",0,0,0,0,0,0
"ENSMUSG00000142698",11,12,23,14,21,18
"ENSMUSG00000142712",0,0,0,0,0,0
"ENSMUSG00000104776",2,0,2,1,0,0
"ENSMUSG00000142750",0,0,0,0,0,2
"ENSMUSG00000142775",0,0,0,0,0,0
"ENSMUSG00000069118",0,0,0,0,0,0
"ENSMUSG00000142788",0,0,0,0,0,0
"ENSMUSG00000142827",0,0,0,0,0,0
"ENSMUSG00000142840",0,0,0,0,0,0
"ENSMUSG00000142857",0,0,0,0,0,0
"ENSMUSG00000142866",0,1,0,4,1,1
"ENSMUSG00000142890",0,2,0,1,0,7
"ENSMUSG00000142910",0,0,0,0,0,0
"ENSMUSG00000142954",0,0,0,0,0,0
"ENSMUSG00000142996",0,0,0,0,0,0
"ENSMUSG00000143009",6,2,8,3,3,6
"ENSMUSG00000143013",1,4,0,6,4,3
"ENSMUSG00000143019",0,0,0,0,0,0
"ENSMUSG00000143032",0,0,0,0,0,0
"ENSMUSG00000143068",0,0,0,0,0,0
"ENSMUSG00000143083",2,1,0,0,0,0
"ENSMUSG00000143094",0,0,0,0,0,0
"ENSMUSG00000143096",0,0,0,0,0,0
"ENSMUSG00000119993",18,32,56,9,8,13
"ENSMUSG00000143119",0,0,0,0,0,0
"ENSMUSG00000143149",6,2,0,2,3,4
"ENSMUSG00000143150",0,0,0,1,0,2
"ENSMUSG00000143165",0,2,0,0,0,0
"ENSMUSG00000143166",0,0,0,0,0,0
"ENSMUSG00000106227",0,0,11,0,1,3
"ENSMUSG00000143191",1,1,1,1,0,0
"ENSMUSG00000143204",0,0,0,0,0,0
"ENSMUSG00000143217",0,0,13,0,0,5
"ENSMUSG00000143228",0,0,0,0,0,0
"ENSMUSG00000143232",0,0,0,0,0,0
"ENSMUSG00000143252",0,0,0,0,0,0
"ENSMUSG00000143300",0,0,0,0,0,0
"ENSMUSG00000143312",0,0,0,0,0,0
"ENSMUSG00000143320",0,0,0,0,0,0
"ENSMUSG00000143345",0,0,0,0,0,0
"ENSMUSG00000143364",0,0,0,0,0,0
"ENSMUSG00000143405",0,0,0,0,1,0
"ENSMUSG00000143432",0,0,0,0,0,0
"ENSMUSG00000143447",0,1,2,1,2,1
"ENSMUSG00000143449",5,4,9,4,4,5
"ENSMUSG00000143452",0,0,0,0,0,0
"ENSMUSG00000143454",0,0,0,0,0,0
"ENSMUSG00000120630",100,94,128,97,102,97
"ENSMUSG00000100666",0,0,0,0,0,3
"ENSMUSG00000143521",0,0,0,0,0,0
"ENSMUSG00000097911",0,0,0,0,1,0
"ENSMUSG00000105012",0,1,1,0,1,0
"ENSMUSG00000104586",0,0,0,0,0,0
"ENSMUSG00000120830",0,0,1,1,1,1
"ENSMUSG00000143565",0,0,0,0,0,0
"ENSMUSG00000143593",0,0,0,0,0,0
"ENSMUSG00000143608",0,0,0,0,0,0
"ENSMUSG00000143609",1,1,0,0,0,0
"ENSMUSG00000143611",0,0,0,0,0,0
"ENSMUSG00000106139",0,0,0,0,0,0
"ENSMUSG00000143665",1,5,0,5,3,2
"ENSMUSG00000143685",0,0,0,0,0,0
"ENSMUSG00000143693",0,0,0,0,0,0
"ENSMUSG00000106367",0,0,0,0,0,0
"ENSMUSG00000143752",0,1,0,0,0,0
"ENSMUSG00000120269",0,0,0,0,0,0
"ENSMUSG00000143789",0,0,0,0,0,0
"ENSMUSG00000106137",0,0,0,1,0,0
"ENSMUSG00000143825",0,1,0,1,2,0
"ENSMUSG00000143853",0,0,0,0,0,0
"ENSMUSG00000143874",0,0,0,0,0,0
"ENSMUSG00000143878",0,0,0,0,0,0
"ENSMUSG00000143903",0,0,0,0,0,0
"ENSMUSG00000143924",0,0,0,0,0,0
"ENSMUSG00000144014",0,0,0,0,0,0
"ENSMUSG00000144018",0,0,0,0,0,0
"ENSMUSG00000121819",22,17,72,26,20,51
"ENSMUSG00000103965",0,0,0,0,1,0
"ENSMUSG00000144138",2,0,5,3,3,8
"ENSMUSG00000144165",1,1,2,2,0,0
"ENSMUSG00000144175",0,0,0,0,0,0
"ENSMUSG00000144180",0,0,7,1,2,1
"ENSMUSG00000144182",0,0,0,0,1,1
"ENSMUSG00000144185",7,5,2,3,5,14
"ENSMUSG00000086389",3,7,16,8,7,16
"ENSMUSG00000144186",1,0,1,1,0,7
"ENSMUSG00000144187",0,1,0,1,1,1
"ENSMUSG00000144188",0,0,0,0,0,0
"ENSMUSG00000144189",1,2,1,0,0,2
"ENSMUSG00000144190",0,0,0,0,0,1
"ENSMUSG00000144191",0,1,0,2,0,0
"ENSMUSG00000144192",0,0,0,1,1,0
"ENSMUSG00000105241",0,0,0,0,0,0
"ENSMUSG00000123736",0,0,3,1,2,6
"ENSMUSG00000105914",0,0,0,0,0,0
"ENSMUSG00000125906",0,0,0,0,0,0
"ENSMUSG00000037096",0,0,0,0,0,0
"ENSMUSG00000134356",0,0,0,2,3,1
"ENSMUSG00000103993",0,0,0,0,0,0
"ENSMUSG00000044330",0,0,0,1,0,1
"ENSMUSG00000139110",0,0,4,0,0,0
"ENSMUSG00000050533",0,0,0,0,0,0
"ENSMUSG00000142831",0,0,0,0,0,0
"ENSMUSG00000103454",0,0,0,0,0,0
"ENSMUSG00000126353",1,0,1,1,2,0
"ENSMUSG00000078691",0,0,0,1,0,0
"ENSMUSG00000137742",0,1,0,0,0,0
"ENSMUSG00000103848",0,0,0,0,0,0
"ENSMUSG00000135015",0,0,0,0,1,0
"ENSMUSG00000103725",0,0,0,0,0,0
"ENSMUSG00000144110",0,0,0,0,0,0
"ENSMUSG00000103011",0,0,0,0,0,0
"ENSMUSG00000103116",3,2,8,3,7,0
"ENSMUSG00000074479",0,0,0,0,0,0
"ENSMUSG00000125919",34,47,145,41,33,96
"ENSMUSG00000104375",0,0,0,0,0,0
"ENSMUSG00000135256",0,0,0,0,0,0
"ENSMUSG00000106246",0,0,0,0,0,0
"ENSMUSG00000141548",0,0,0,0,0,0
"ENSMUSG00000084092",0,0,0,0,0,0
"ENSMUSG00000123269",0,0,0,0,0,0
"ENSMUSG00000106462",0,0,0,0,0,0
"ENSMUSG00000127440",0,0,0,0,0,0
"ENSMUSG00000105021",2,1,9,0,1,0
"ENSMUSG00000136825",0,0,0,0,0,0
"ENSMUSG00000105336",0,0,0,0,0,0
"ENSMUSG00000136862",0,1,0,0,1,0
"ENSMUSG00000106353",0,0,0,0,0,0
"ENSMUSG00000127484",0,0,0,0,0,0
"ENSMUSG00000104091",1,4,0,2,4,1
"ENSMUSG00000136986",4,5,6,5,6,13
"ENSMUSG00000078684",26,25,27,31,24,36
"ENSMUSG00000122484",123,100,169,127,115,99
"ENSMUSG00000122565",0,0,0,0,0,0
"ENSMUSG00000104031",111,107,759,125,150,412
"ENSMUSG00000133126",0,0,0,0,0,0
"ENSMUSG00000102298",0,0,0,0,0,0
"ENSMUSG00000102564",1,2,3,9,9,5
"ENSMUSG00000093671",0,0,0,0,0,0
"ENSMUSG00000136894",0,0,0,0,0,0
"ENSMUSG00000106592",0,0,0,0,0,0
"ENSMUSG00000120716",5,4,18,2,4,1
"ENSMUSG00000105388",9,12,63,18,19,17
"ENSMUSG00000105872",0,0,0,0,0,0
"ENSMUSG00000086968",85,63,203,26,31,64
"ENSMUSG00000082720",0,0,0,0,0,0
"ENSMUSG00000129286",0,0,0,0,0,0
"ENSMUSG00000089664",2,0,0,1,0,0
"ENSMUSG00000128781",1,2,2,0,2,0
"ENSMUSG00000049231",0,0,0,0,0,0
"ENSMUSG00000128745",1,2,7,6,5,17
"ENSMUSG00000083627",0,0,0,0,0,0
"ENSMUSG00000122935",0,0,0,3,0,1
"ENSMUSG00000081688",0,0,0,0,0,0
"ENSMUSG00000087357",1,0,0,0,0,0
"ENSMUSG00000070522",0,0,0,0,0,0
"ENSMUSG00000083462",0,0,0,0,0,0
"ENSMUSG00000126924",2,1,3,1,1,0
"ENSMUSG00000083079",0,0,0,0,0,0
"ENSMUSG00000141775",0,0,0,0,0,0
"ENSMUSG00000081506",0,0,0,0,0,0
"ENSMUSG00000124683",0,0,0,0,0,0
"ENSMUSG00000133675",0,0,0,0,0,0
"ENSMUSG00000093484",0,0,0,0,0,0
"ENSMUSG00000143891",0,0,0,0,0,0
"ENSMUSG00000098198",0,0,0,1,1,6
"ENSMUSG00000141331",0,0,0,0,1,1
"ENSMUSG00000103538",0,0,0,0,0,0
"ENSMUSG00000142702",1,0,3,0,1,1
"ENSMUSG00000103518",0,0,0,0,0,0
"ENSMUSG00000118654",0,0,0,0,0,0
"ENSMUSG00000106564",0,0,0,0,0,0
"ENSMUSG00000081355",0,0,0,0,0,0
"ENSMUSG00000125669",37,29,34,23,15,17
"ENSMUSG00000103792",0,0,0,0,0,0
"ENSMUSG00000074620",0,0,0,0,0,0
"ENSMUSG00000141455",0,0,0,0,0,0
"ENSMUSG00000104887",0,0,0,0,0,0
"ENSMUSG00000132270",7,4,8,8,6,14
"ENSMUSG00000105357",0,0,0,0,0,0
"ENSMUSG00000126966",4,1,0,0,1,0
"ENSMUSG00000104616",0,0,0,0,0,0
"ENSMUSG00000141291",37,27,92,43,40,88
"ENSMUSG00000022187",0,0,0,0,0,1
"ENSMUSG00000028009",0,0,0,0,0,0
"ENSMUSG00000068957",3,2,1,3,4,6
"ENSMUSG00000074466",24,24,39,30,22,45
"ENSMUSG00000085677",1,0,0,0,1,0
"ENSMUSG00000090017",0,0,0,0,0,0
"ENSMUSG00000090163",0,0,0,0,0,0
"ENSMUSG00000104908",0,1,0,0,1,4
"ENSMUSG00000104939",0,0,0,0,0,0
"ENSMUSG00000105023",0,0,0,0,2,0
"ENSMUSG00000105265",56,46,165,84,72,83
"ENSMUSG00000105512",1,0,7,2,0,4
"ENSMUSG00000105662",19,23,99,13,13,52
"ENSMUSG00000119987",0,0,3,1,1,0
"ENSMUSG00000122440",25,22,61,34,35,44
"ENSMUSG00000128500",2,6,5,3,2,4
"ENSMUSG00000130994",10,4,2,16,15,8
"ENSMUSG00000138320",22,14,46,76,63,68
"ENSMUSG00000143085",0,0,0,0,0,0
"ENSMUSG00000103827",0,1,19,6,4,19
"ENSMUSG00000091329",1,0,0,2,2,7
"ENSMUSG00000104786",5,5,1,1,2,3
"ENSMUSG00000105596",16,12,12,64,51,44
"ENSMUSG00000086923",0,0,0,0,1,0
"ENSMUSG00000053957",12,12,42,21,14,23
"ENSMUSG00000106525",0,0,2,0,0,0
"ENSMUSG00000103718",2,4,21,7,6,10
"ENSMUSG00000102820",0,0,0,0,0,0
"ENSMUSG00000106023",0,1,0,0,1,0
"ENSMUSG00000106550",7,5,19,6,9,9
"ENSMUSG00000105279",0,0,0,0,0,0
"ENSMUSG00000102699",0,0,0,0,0,0
"ENSMUSG00000120211",0,0,0,0,0,0
"ENSMUSG00000097515",3,7,0,1,0,1
"ENSMUSG00000105550",4,5,13,6,8,5
"ENSMUSG00000105476",0,0,0,1,0,0
"ENSMUSG00000104055",0,0,0,0,0,0
"ENSMUSG00000103655",0,0,0,0,0,0
"ENSMUSG00000103115",62,63,133,83,70,214
"ENSMUSG00000106398",0,0,0,0,0,0
"ENSMUSG00000106019",26,18,47,45,24,95
"ENSMUSG00000140633",0,0,0,0,0,0
"ENSMUSG00000027951",1027,998,2035,1707,1713,2801
"ENSMUSG00000135074",0,0,9,4,1,3
"ENSMUSG00000042579",201,150,546,246,231,514
"ENSMUSG00000138357",0,1,4,13,4,9
"ENSMUSG00000138399",0,0,0,1,0,0
"ENSMUSG00000129793",0,0,0,0,1,3
"ENSMUSG00000126808",1,0,1,5,5,7
"ENSMUSG00000105941",0,0,1,1,4,1
"ENSMUSG00000120086",1,4,10,10,9,12
"ENSMUSG00000105552",41,38,33,37,44,56
"ENSMUSG00000126961",12,8,17,8,14,16
"ENSMUSG00000027940",3200,3022,8043,4855,4419,7323
"ENSMUSG00000129185",0,0,0,1,0,1
"ENSMUSG00000140225",9,5,0,5,4,9
"ENSMUSG00000130156",2,3,7,4,1,7
"ENSMUSG00000105350",1,2,0,2,1,1
"ENSMUSG00000137654",0,0,0,0,0,0
"ENSMUSG00000128704",0,0,0,0,0,0
"ENSMUSG00000128663",0,0,0,0,0,0
"ENSMUSG00000086848",0,0,0,0,0,0
"ENSMUSG00000128742",0,0,0,0,0,0
"ENSMUSG00000057609",0,0,0,0,0,0
"ENSMUSG00000027923",0,0,0,0,0,0
"ENSMUSG00000104215",0,0,0,0,0,0
"ENSMUSG00000068890",0,0,0,0,0,0
"ENSMUSG00000042092",0,0,0,0,0,0
"ENSMUSG00000103243",0,0,0,0,0,0
"ENSMUSG00000091421",23,23,30,35,16,17
"ENSMUSG00000068889",2,0,0,0,0,0
"ENSMUSG00000042124",0,0,0,0,1,0
"ENSMUSG00000103084",0,0,0,0,0,0
"ENSMUSG00000027919",2,1,1,1,2,1
"ENSMUSG00000049593",0,1,0,5,2,0
"ENSMUSG00000068888",0,0,0,0,0,0
"ENSMUSG00000068887",0,0,0,0,0,0
"ENSMUSG00000095870",0,0,0,0,0,0
"ENSMUSG00000059832",0,0,0,0,0,0
"ENSMUSG00000102469",0,0,0,0,0,0
"ENSMUSG00000046676",0,0,0,0,0,0
"ENSMUSG00000090314",0,0,0,0,0,0
"ENSMUSG00000054325",0,0,1,0,0,0
"ENSMUSG00000042031",0,0,0,0,0,0
"ENSMUSG00000104364",0,0,0,0,0,0
"ENSMUSG00000045475",0,0,0,0,0,0
"ENSMUSG00000087835",0,0,0,0,0,0
"ENSMUSG00000043472",0,0,0,0,0,0
"ENSMUSG00000065665",0,0,0,0,0,0
"ENSMUSG00000074433",0,0,0,0,0,0
"ENSMUSG00000068885",0,0,0,0,1,0
"ENSMUSG00000027913",6,11,15,19,9,10
"ENSMUSG00000027912",0,0,0,0,1,0
"ENSMUSG00000104298",0,2,1,0,0,1
"ENSMUSG00000096879",13,9,25,17,21,20
"ENSMUSG00000138789",0,0,0,0,0,0
"ENSMUSG00000138744",0,0,0,0,0,0
"ENSMUSG00000103628",0,0,0,0,0,4
"ENSMUSG00000078657",0,0,6,3,1,8
"ENSMUSG00000103902",0,0,0,0,0,0
"ENSMUSG00000049133",0,0,0,0,0,0
"ENSMUSG00000102609",0,0,1,1,1,4
"ENSMUSG00000102439",1,1,0,0,4,9
"ENSMUSG00000081640",689,620,1405,694,588,2064
"ENSMUSG00000102485",0,0,0,0,0,0
"ENSMUSG00000103273",0,0,0,0,0,0
"ENSMUSG00000102476",0,0,0,0,0,0
"ENSMUSG00000041991",0,0,0,1,0,1
"ENSMUSG00002076970",0,0,0,0,0,0
"ENSMUSG00000103765",0,0,0,0,0,0
"ENSMUSG00000041984",0,0,0,0,0,0
"ENSMUSG00000104171",0,0,0,0,0,0
"ENSMUSG00002075117",0,0,0,0,0,0
"ENSMUSG00000057829",1,0,1,0,0,0
"ENSMUSG00000141265",0,0,0,0,0,0
"ENSMUSG00000052415",6,9,9,6,3,4
"ENSMUSG00000120868",0,0,0,0,0,1
"ENSMUSG00000027908",2,0,0,0,1,0
"ENSMUSG00000137087",0,0,0,1,0,0
"ENSMUSG00000135950",0,0,0,1,0,0
"ENSMUSG00000124471",0,0,0,0,0,0
"ENSMUSG00000124432",0,0,0,0,0,0
"ENSMUSG00000128319",0,0,0,1,0,0
"ENSMUSG00000128035",1,1,0,5,2,1
"ENSMUSG00000088511",0,0,0,0,0,0
"ENSMUSG00000028093",3150,2979,6021,7273,6858,11061
"ENSMUSG00000038256",737,730,2321,1023,971,2037
"ENSMUSG00000144246",0,0,0,0,0,0
"ENSMUSG00000106536",0,0,0,3,2,1
"ENSMUSG00000104745",0,1,0,0,1,0
"ENSMUSG00000129956",0,0,0,0,0,0
"ENSMUSG00000129879",1,0,0,0,0,3
"ENSMUSG00000097250",10,6,29,5,1,4
"ENSMUSG00000129997",2,3,4,2,3,0
"ENSMUSG00000143305",0,0,0,0,0,0
"ENSMUSG00000129209",2,0,8,0,2,6
"ENSMUSG00000104082",0,2,0,1,2,0
"ENSMUSG00000027995",74,74,97,111,108,150
"ENSMUSG00000094392",4,1,29,5,1,11
"ENSMUSG00000131395",0,0,0,0,0,0
"ENSMUSG00000104108",2,4,11,4,5,6
"ENSMUSG00000028078",1392,1323,3096,2943,2849,4529
"ENSMUSG00000104074",4,3,2,1,3,6
"ENSMUSG00000064872",0,0,0,0,0,0
"ENSMUSG00000103650",0,0,0,0,0,0
"ENSMUSG00000141314",3,3,11,6,13,15
"ENSMUSG00000041750",4,6,6,7,14,14
"ENSMUSG00000028076",122,136,163,196,183,172
"ENSMUSG00000104265",0,1,0,2,0,0
"ENSMUSG00000103913",0,0,0,0,0,0
"ENSMUSG00000102394",0,0,0,0,1,0
"ENSMUSG00000077672",0,0,0,0,0,0
"ENSMUSG00000041734",581,594,1232,1073,963,1218
"ENSMUSG00000102893",1,0,0,5,6,6
"ENSMUSG00000122287",0,1,0,5,3,5
"ENSMUSG00000128559",0,0,0,0,0,0
"ENSMUSG00000074506",0,0,0,0,0,0
"ENSMUSG00000136433",0,0,0,0,0,0
"ENSMUSG00000120576",0,0,0,0,0,0
"ENSMUSG00000059994",0,1,9,0,0,0
"ENSMUSG00000048031",0,0,0,0,0,0
"ENSMUSG00000133435",0,2,0,1,3,4
"ENSMUSG00000120591",0,0,0,2,2,0
"ENSMUSG00000003382",535,527,930,753,733,1057
"ENSMUSG00000127468",0,0,0,0,0,0
"ENSMUSG00000118505",1,0,2,1,1,3
"ENSMUSG00000077376",0,0,0,0,0,0
"ENSMUSG00002075896",0,0,0,0,0,0
"ENSMUSG00000041977",595,546,1658,989,865,1883
"ENSMUSG00000135002",1,0,0,1,3,0
"ENSMUSG00000142819",0,0,0,0,0,0
"ENSMUSG00000125684",10,3,2,7,7,12
"ENSMUSG00000141315",0,5,5,10,6,4
"ENSMUSG00000134824",1,2,7,2,0,0
"ENSMUSG00000125197",0,0,0,1,0,0
"ENSMUSG00000142629",0,0,0,0,0,0
"ENSMUSG00000140331",3,4,11,1,1,4
"ENSMUSG00000121872",0,0,0,0,0,0
"ENSMUSG00000138874",0,0,0,0,0,0
"ENSMUSG00000127413",4,3,10,2,3,3
"ENSMUSG00000120121",2,1,7,2,0,1
"ENSMUSG00000096935",23,22,97,24,21,43
"ENSMUSG00000097280",0,0,0,0,0,0
"ENSMUSG00000097428",2,2,0,1,2,0
"ENSMUSG00000097156",5,17,34,23,13,33
"ENSMUSG00000137975",0,2,0,0,1,0
"ENSMUSG00000092988",0,0,0,0,0,0
"ENSMUSG00002075840",0,0,0,0,0,0
"ENSMUSG00000106493",0,0,0,0,0,0
"ENSMUSG00000138054",0,0,1,0,0,0
"ENSMUSG00000138012",0,1,0,0,0,0
"ENSMUSG00000137535",0,0,0,0,0,0
"ENSMUSG00000104445",12,10,15,10,15,9
"ENSMUSG00000103766",1,1,7,3,2,2
"ENSMUSG00000010538",47,43,73,26,35,67
"ENSMUSG00000103574",8,9,20,10,6,9
"ENSMUSG00000136847",1,1,0,0,0,1
"ENSMUSG00000001416",15246,14693,23717,19601,18578,24658
"ENSMUSG00000098008",1,0,0,0,0,0
"ENSMUSG00000137145",0,0,0,0,0,0
"ENSMUSG00000098186",13,7,55,9,16,99
"ENSMUSG00000103912",1,0,0,0,0,0
"ENSMUSG00000078783",0,0,0,1,2,0
"ENSMUSG00000095788",0,0,0,0,0,0
"ENSMUSG00000095028",0,0,0,0,0,0
"ENSMUSG00000131057",0,0,0,0,0,0
"ENSMUSG00000102155",0,0,0,0,0,0
"ENSMUSG00000128398",0,0,0,0,0,0
"ENSMUSG00000103204",0,0,0,0,0,0
"ENSMUSG00000078161",5,9,25,13,3,28
"ENSMUSG00000092522",0,1,0,0,0,2
"ENSMUSG00000040086",0,0,0,0,0,0
"ENSMUSG00000118443",1,0,0,0,0,0
"ENSMUSG00000102238",0,0,0,0,0,0
"ENSMUSG00000053870",386,381,596,406,396,473
"ENSMUSG00000064765",0,0,0,0,0,0
"ENSMUSG00000028182",18,6,46,8,5,20
"ENSMUSG00000104122",2,2,0,0,0,3
"ENSMUSG00000143120",0,0,0,0,0,0
"ENSMUSG00000103511",0,0,0,0,0,0
"ENSMUSG00000121389",1,0,0,0,0,0
"ENSMUSG00000121390",0,0,0,0,0,0
"ENSMUSG00000095128",0,0,0,0,0,0
"ENSMUSG00000102480",0,0,0,0,0,2
"ENSMUSG00000090527",0,0,0,0,0,0
"ENSMUSG00000104471",0,0,0,0,0,1
"ENSMUSG00000102390",0,0,0,0,0,1
"ENSMUSG00000103986",1,2,0,0,2,2
"ENSMUSG00000102757",0,0,0,0,0,0
"ENSMUSG00000074589",0,0,0,0,0,0
"ENSMUSG00000095522",2,0,3,2,1,0
"ENSMUSG00000036951",0,0,0,0,0,0
"ENSMUSG00000070465",0,0,0,0,0,0
"ENSMUSG00000091376",1,0,16,2,3,3
"ENSMUSG00000103177",0,0,0,0,0,0
"ENSMUSG00000027761",8,13,0,12,12,5
"ENSMUSG00000027762",1,0,0,0,0,0
"ENSMUSG00000084647",0,0,0,0,0,0
"ENSMUSG00000015852",0,0,0,1,0,0
"ENSMUSG00000015854",0,0,0,0,0,0
"ENSMUSG00000096065",0,0,0,0,0,0
"ENSMUSG00000086130",59,62,65,32,27,47
"ENSMUSG00000062518",448,479,1819,1000,963,2306
"ENSMUSG00000096521",0,0,0,0,0,0
"ENSMUSG00000081179",4,4,20,8,19,22
"ENSMUSG00000083642",10,8,27,22,24,34
"ENSMUSG00000078495",882,818,2285,1674,1515,2489
"ENSMUSG00000093594",171,188,321,224,248,272
"ENSMUSG00000080059",12,15,33,23,18,18
"ENSMUSG00000059423",108,130,486,298,277,265
"ENSMUSG00000028517",562,554,1310,566,559,1286
