"","CB62_E8","CB62_L4i","E32C1_E8","E32C1_L4i","E32C4_E8","E32C4_L4i","E32C6_E8","E32C6_L4i","E5C3_E8","E5C3_L4i","H9_E8","H9_L4i","RUES01_E8","RUES01_L4i","RUES02_E8","RUES02_L4i"
"ENSG00000213365",0,2,0,0,2,2,0,0,0,2,2,2,0,0,2,4
"ENSG00000255843",0,0,3,0,3,0,0,1,0,0,0,1,0,0,4,7
"ENSG00000275666",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000276105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000276494",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000276015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000229414",4,9,11,4,4,11,9,1,0,5,11,5,20,7,2,12
"ENSG00000237941",0,2,13,0,11,3,0,0,0,2,19,0,2,2,1,20
"ENSG00000274740",0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0
"ENSG00000110628",851,564,1298,968,1709,547,286,776,523,139,1880,878,652,303,2424,1415
"ENSG00000181649",1695,576,1010,762,1524,535,322,766,674,274,2732,394,431,298,2915,1040
"ENSG00000207008",0,0,0,2,0,4,2,1,0,1,0,0,1,2,9,2
"ENSG00000183562",5,4,10,9,20,16,7,15,0,7,16,7,6,8,69,15
"ENSG00000243964",14,16,31,13,23,27,2,15,16,14,19,5,8,8,44,12
"ENSG00000255463",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000239470",28,20,60,56,70,48,22,30,20,14,56,20,23,16,100,82
"ENSG00000133789",10062,9090,15364,16851,24258,18651,6406,14589,5344,6455,15830,7958,5040,9235,31256,25491
"ENSG00000201564",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000245522",46,38,31,38,58,71,14,73,10,20,59,30,12,13,61,104
"ENSG00000255476",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
"ENSG00000252568",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000254765",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000286561",1,2,0,0,0,0,0,0,0,2,0,0,0,6,0,0
"ENSG00000254865",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
"ENSG00000254719",5,3,7,2,18,11,5,8,10,7,11,1,11,8,6,6
"ENSG00000254554",26,5,28,2,30,14,2,8,21,9,31,5,10,13,89,17
"ENSG00000148926",11347,6637,5086,7531,12204,9210,3712,8189,4357,2054,13703,3744,2645,2832,18694,4585
"ENSG00000221574",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000283813",2,0,2,1,1,1,0,1,0,0,1,0,0,0,5,1
